Source,Price,Location,Sqm,Rooms
Domiporta,'3 900',Legionowo,30.90,1
Domiporta,'1 600',Nowy Dwór Mazowiecki,82,5
Domiporta,'3 500',Nowy Dwór Mazowiecki,60,3
Domiporta,'1 900',Szczecin,52.55,2
Domiporta,'2 000',Szczecin,37,1
Domiporta,'1 900',Warszawa,41,2
Domiporta,'3 350',Warszawa,160,4
Domiporta,'30 000',Warszawa,77,2
Domiporta,'15 000',Warszawa,128,5
Domiporta,'17 000',Warszawa,187,5
Domiporta,'20 000',Warszawa,65,2
Domiporta,'6 500',Warszawa,136,4
Domiporta,'25 000',Warszawa,130,3
Domiporta,'8 900',Warszawa,230,6
Domiporta,'16 500',Warszawa,101,4
Domiporta,'8 500',Warszawa,63,2
Domiporta,'10 900',Warszawa,135,3
Domiporta,'18 000',Warszawa,200,5
Domiporta,'40 000',Warszawa,32,2
Domiporta,'2 900',Warszawa,172.40,3
Domiporta,'40 000',Warszawa,78,3
Domiporta,'12 000',Warszawa,89,3
Domiporta,'9 700',Warszawa,362,7
Domiporta,'20 000',Warszawa,53,2
Domiporta,'3 250',Warszawa,43,2
Domiporta,'2 500',Warszawa,42.50,2
Domiporta,'3 000',Warszawa,44,2
Domiporta,'3 200',Pruszków,72.81,4
Domiporta,'3 600',Kraków,55,2
Domiporta,'2 400',Kraków,48,2
Domiporta,'2 300',Kraków,21.80,1
Domiporta,'2 100',Wrocław,45,2
Domiporta,'2 800',Warszawa,38,2
Domiporta,'3 300',Kraków,51,2
Domiporta,'2 300',Warszawa,75,3
Domiporta,'2 700',Mikołów,68,2
Domiporta,'2 450',Warszawa,43,2
Domiporta,'2 850',Warszawa,60,3
Domiporta,'2 700',Warszawa,20.54,1
Domiporta,'2 000',Świnoujście,59.39,3
Domiporta,'4 500',Kraków,57,2
Domiporta,'3 100',Koszalin,62,2
Domiporta,'2 500',Gniezn,70,2
Domiporta,'5 000',Red,35.20,2
Domiporta,'1 900',Gdańsk,37,2
Domiporta,'2 500',Gdańsk,70,3
Domiporta,'5 500',Gdańsk,43.50,2
Domiporta,'2 700',Gdańsk,43.35,2
Domiporta,'2 800',Warszawa,53,2
Domiporta,'6 650',Warszawa,40,2
Domiporta,'3 500',Warszawa,34,2
Domiporta,'2 400',Kraków,48,2
Domiporta,'2 650',Wrocław,86,4
Domiporta,'6 000',Mroków,220,8
Domiporta,'7 000',Warszawa,30,1
Domiporta,'1 900',Lublin,35,2
Domiporta,'1 200',Lublin,52,3
Domiporta,'1 400',Lublin,53,2
Domiporta,'1 900',Lublin,52,2
Domiporta,'2 100',Lublin,68,3
Domiporta,'2 000',Lublin,62,3
Domiporta,'2 300',Lublin,41,2
Domiporta,'2 400',Warszawa,26,2
Domiporta,'2 200',Częstochowa,160,4
Domiporta,'4 200',Częstochowa,85,3
Domiporta,'2 000',Słupsk,55,3
Domiporta,'2 500',Słups,39.15,2
Domiporta,'1 800',Słups,50.30,3
Domiporta,'2 800',Słups,80,3
Domiporta,'5 000',Wrocław,51,3
Domiporta,'4 600',Wrocław,50,3
Domiporta,'2 900',Wrocław,66,3
Domiporta,'3 500',Wrocław,52,2
Domiporta,'2 800',Wrocław,45,2
Domiporta,'3 350',Wrocław,48,2
Domiporta,'3 500',Wrocław,61,2
Domiporta,'3 000',Warszawa,42,3
Domiporta,'3 000',Warszawa,73,3
Domiporta,'5 000',Warszawa,35,1
Domiporta,'2 600',Warszawa,35,1
Domiporta,'2 600',Warszawa,55,2
Domiporta,'3 600',Warszawa,38.70,1
Domiporta,'2 500',Wrocław,76.50,3
Domiporta,'4 200',Wrocław,76,3
Domiporta,'3 200',Warszawa,45.65,2
Domiporta,'3 900',Kraków,65,2
Domiporta,'3 300',Warszawa,42.70,2
Domiporta,'3 750',Warszawa,28.55,1
Domiporta,'2 900',Warszawa,38.80,2
Domiporta,'3 550',Piaseczno,84,4
Domiporta,'4 000',Warszawa,76,3
Domiporta,'3 500',Kraków,29,1
Domiporta,'2 500',Warszawa,46.16,2
Domiporta,'2 150',Warszawa,38,2
Domiporta,'2 800',Warszawa,104,3
Domiporta,'11 000',Warszawa,50,1
Domiporta,'3 300',Warszawa,42,2
Domiporta,'3 800',Warszawa,56,3
Domiporta,'3 900',Warszawa,26,1
Domiporta,'2 100',Warszawa,32.50,2
Domiporta,'3 200',Warszawa,24.10,1
Domiporta,'2 500',Warszawa,66,3
Domiporta,'3 250',Warszawa,43.67,2
Domiporta,'3 000',Warszawa,132,5
Domiporta,'6 400',Warszawa,81,3
Domiporta,'6 000',Warszawa,41,2
Domiporta,'2 500',Warszawa,107,3
Domiporta,'7 900',Warszawa,160,5
Domiporta,'19 900',Warszawa,94,3
Domiporta,'19 900',Warszawa,36,2
Domiporta,'2 300',Kraków,50,2
Domiporta,'2 700',Kraków,85,4
Domiporta,'8 000',Wrocław,69,3
Domiporta,'5 000',Wrocław,61,3
Domiporta,'3 600',Wrocław,62,3
Domiporta,'6 000',Wrocław,48,2
Domiporta,'3 500',Wrocław,90,4
Domiporta,'10 000',Wrocław,48,2
Domiporta,'4 000',Wrocław,40,2
Domiporta,'3 400',Wrocław,49.97,2
Domiporta,'3 650',Wrocław,53,2
Domiporta,'7 500',Wrocław,48,2
Domiporta,'5 000',Warszawa,42.21,2
Domiporta,'3 200',Kraków,58,3
Domiporta,'3 800',Białystok,48,2
Domiporta,'1 600',Warszawa,108,5
Domiporta,'5 800',Łódź,43.96,2
Domiporta,'2 000',Warszawa,50,2
Domiporta,'2 800',Warszawa,70,3
Domiporta,'4 800',Kraków,21,1
Domiporta,'2 800',Warszawa,39,2
Domiporta,'3 400',Katowice,66,3
Domiporta,'2 300',Katowice,36.60,2
Domiporta,'1 490',Katowice,70,2
Domiporta,'2 800',Pruszcz Gdańsk,170,5
Domiporta,'4 999',Warszawa,30,2
Domiporta,'2 200',Warszawa,80,4
Domiporta,'5 500',Warszawa,58,2
Domiporta,'5 150',Warszawa,50,2
Domiporta,'3 500',Kraków,52,2
Domiporta,'2 000',Kraków,37.50,1
Domiporta,'1 200',KRAKÓW,51.07,2
Domiporta,'2 300',Kraków,47,3
Domiporta,'1 600',Kraków,28,1
Domiporta,'2 200',Katowice,36,2
Domiporta,'3 000',Katowice,40.41,2
Domiporta,'2 500',Katowice,45.49,2
Domiporta,'1 900',Katowice,38.67,2
Domiporta,'2 600',Katowice,37.89,2
Domiporta,'2 800',Sopot,98,4
Domiporta,'9 500',Gdańsk,40.44,2
Domiporta,'3 500',Gdańsk,53,2
Domiporta,'2 900',Warszawa,79,3
Domiporta,'8 000',Warszawa,100,3
Domiporta,'10 000',Warszawa,82,3
Domiporta,'9 000',Warszawa,36.24,1
Domiporta,'1 600',Warszawa,48.50,2
Domiporta,'3 000',Warszawa,42,2
Domiporta,'2 500',Warszawa,29,2
Domiporta,'2 200',Gdynia,42,2
Domiporta,'2 400',Wrocław,35,2
Domiporta,'2 599',Warszawa,57,3
Domiporta,'3 600',Radom,75.74,3
Domiporta,'2 800',Warszawa,50.87,2
Domiporta,'4 600',Warszawa,50,2
Domiporta,'3 600',Warszawa,85,3
Domiporta,'6 500',Warszawa,255,5
Domiporta,'17 000',Warszawa,50,2
Domiporta,'3 000',Warszawa,60,2
Domiporta,'6 000',Olsztyn,34,2
Domiporta,'1 600',Kraków,43.11,2
Domiporta,'2 500',Warszawa,69,3
Domiporta,'3 500',Wrocław,73,3
Domiporta,'3 500',Warszawa,63.40,3
Domiporta,'3 500',Warszawa,31,1
Domiporta,'3 100',Warszawa,145,6
Domiporta,'8 000',Warszawa,70,3
Domiporta,'4 500',Warszawa,21,1
Domiporta,'2 300',Warszawa,58,2
Domiporta,'6 000',Warszawa,40,1
Domiporta,'2 500',Kraków,65,2
Domiporta,'2 800',Wrocław,55,2
Domiporta,'2 800',Sopot,75,3
Domiporta,'4 000',Warszawa,46.53,2
Domiporta,'4 800',Łódź,36.50,2
Domiporta,'1 800',Gdańsk,38.28,2
Domiporta,'2 500',Wasilków,32,2
Domiporta,'1 200',Poznań,60,2
Domiporta,'1 700',KRAKÓW,33.86,2
Domiporta,'2 500',KRAKÓW,41.34,2
Domiporta,'2 500',Kraków,44.84,2
Domiporta,'2 500',Warszawa,30,1
Domiporta,'250',Nadarzyn,60,3
Domiporta,'3 500',Warszawa,75,4
Domiporta,'4 000',Warszawa,32,2
Domiporta,'3 200',Warszawa,107,4
Domiporta,'16 000',Warszawa,55,2
Domiporta,'5 000',Warszawa,80,3
Domiporta,'5 000',Kraków,44,2
Domiporta,'2 500',Kraków,64.80,3
Domiporta,'3 300',Kraków,39,2
Domiporta,'2 200',Kraków,34,2
Domiporta,'2 400',Katowice,47,2
Domiporta,'1 900',Katowice,36,2
Domiporta,'3 000',Katowice,10,1
Domiporta,'690',Katowice,9,1
Domiporta,'690',Warszawa,74,3
Domiporta,'5 500',Warszawa,59,3
Domiporta,'4 860',Warszawa,36,1
Domiporta,'2 600',Warszawa,48,2
Domiporta,'5 000',Warszawa,40,2
Domiporta,'3 800',Warszawa,67,3
Domiporta,'5 000',Kraków,46,2
Domiporta,'2 500',Warszawa,45,2
Domiporta,'3 600',KRAKÓW,62.40,3
Domiporta,'3 500',Kraków,48.37,3
Domiporta,'2 300',Warszawa,90,4
Domiporta,'9 000',Poznań,71,2
Domiporta,'5 000',Warszawa,58.30,2
Domiporta,'2 700',Gdynia,65.12,2
Domiporta,'2 500',Warszawa,52.60,2
Domiporta,'3 400',Warszawa,70.20,3
Domiporta,'3 400',Poznań,40,1
Domiporta,'1 900',Warszawa,115,4
Domiporta,'10 000',Szczecin,76,4
Domiporta,'4 300',Słups,56,3
Domiporta,'2 500',Błonie,45,2
Domiporta,'2 300',Warszawa,66.77,3
Domiporta,'6 500',Warszawa,85,3
Domiporta,'4 000',Warszawa,73,3
Domiporta,'3 400',Bydgoszcz,25,1
Domiporta,'1 700',Żyrardów,120,4
Domiporta,'3 500',Sopot,38.11,1
Domiporta,'2 400',Wrocław,60,3
Domiporta,'4 500',Ustka,52,3
Domiporta,'2 500',Warszawa,34,1
Domiporta,'2 250',Otwock,118,3
Domiporta,'3 500',Łódź,127,3
Domiporta,'5 500',Łódź,26,1
Domiporta,'1 900',Poznań,22,1
Domiporta,'2 000',Gdynia,50.99,2
Domiporta,'2 500',Gdynia,51.40,3
Domiporta,'3 600',Kraków,57,2
Domiporta,'2 499',Warszawa,47,2
Domiporta,'3 000',Warszawa,68,3
Domiporta,'3 600',Słups,46,2
Domiporta,'3 000',Ustk,45,2
Domiporta,'1 400',Warszawa,40,2
Domiporta,'3 000',Julianów,48,2
Domiporta,'2 200',Wrocław,48,2
Domiporta,'3 750',Warszawa,43,2
Domiporta,'2 400',Kraków,75.90,3
Domiporta,'3 400',Ustk,44,2
Domiporta,'1 500',Poznań,47,2
Domiporta,'2 750',Łódź,45.50,2
Domiporta,'1 600',Warszawa,105,3
Domiporta,'12 000',Kraków,38,2
Domiporta,'2 500',Głogów,35.50,1
Domiporta,'1 400',Warszawa,76,3
Domiporta,'4 200',Milanówe,90,3
Domiporta,'3 400',Katowice,40,2
Domiporta,'2 000',Ustk,42,2
Domiporta,'1 800',Koszalin,40,2
Domiporta,'2 000',Warszawa,31,1
Domiporta,'1 800',Warszawa,164,4
Domiporta,'14 000',Słups,42,2
Domiporta,'2 500',Słups,50,2
Domiporta,'2 100',Słups,61.35,3
Domiporta,'4 000',Słups,66,3
Domiporta,'2 500',Ustk,34,2
Domiporta,'1 600',Ustk,40,2
Domiporta,'2 100',Ustk,27,1
Domiporta,'1 100',Ustk,24,1
Domiporta,'1 100',Ustka,20,1
Domiporta,'1 400',Słups,57,2
Domiporta,'1 600',Ustk,43,2
Domiporta,'2 200',Słups,42,2
Domiporta,'3 000',Ustk,85,4
Domiporta,'8 500',Warszawa,125,3
Domiporta,'5 500',Warszawa,38,2
Domiporta,'2 300',Warszawa,192,5
Domiporta,'17 500',Warszawa,57,2
Domiporta,'3 500',Gdańsk,47.03,2
Domiporta,'3 800',Gdańsk,49.80,2
Domiporta,'2 700',Warszawa,51,2
Domiporta,'6 000',Poznań,69,3
Domiporta,'3 500',Warszawa,47.80,3
Domiporta,'3 050',Wrocław,57,3
Domiporta,'3 800',Wrocław,66.88,2
Domiporta,'3 500',Słups,42,5
Domiporta,'1 800',Warszawa,255,2
Domiporta,'15 000',Warszawa,40,4
Domiporta,'2 900',Warszawa,115,3
Domiporta,'9 500',Warszawa,74,2
Domiporta,'5 500',Warszawa,58,3
Domiporta,'5 200',Warszawa,66,4
Domiporta,'6 000',Komoró,80,3
Domiporta,'2 900',Świdnica,62,1
Domiporta,'1 650',Łódź,40.96,3
Domiporta,'1 600',Warszawa,58,4
Domiporta,'4 000',Kraków,140.72,3
Domiporta,'6 700',Gdańsk,70,2
Domiporta,'3 900',Włocławek,42,3
Domiporta,'1 200',Rzadka Wol,65,3
Domiporta,'1 800',Włocławek,61,2
Domiporta,'4 500',Włocławek,75,1
Domiporta,'3 700',Włocławek,32,20
Domiporta,'2 200',Włocławek,200,1
Domiporta,'600',Włocławek,47,3
Domiporta,'1 800',Rzeszów,90.41,4
Domiporta,'4 300',Warszawa,140,2
Domiporta,'15 000',Warszawa,37.50,1
Domiporta,'2 600',Katowice,49.78,2
Domiporta,'1 500',Katowice,56.53,2
Domiporta,'2 200',Kraków,38,2
Domiporta,'4 500',Kraków,40,2
Domiporta,'3 900',Warszawa,42,2
Domiporta,'3 900',Warszawa,82,3
Domiporta,'3 650',Warszawa,48,2
Domiporta,'7 200',Środa Śląska,220,6
Domiporta,'5 000',Wałbrzych,31,1
Domiporta,'650',Łódź,120,3
Domiporta,'1 400',Kraków,83.49,3
Domiporta,'4 500',Warszawa,63,3
Domiporta,'5 000',Warszawa,46,2
Domiporta,'6 499',Pruszków,57,2
Domiporta,'3 900',Warszawa,42.50,2
Domiporta,'2 800',Warszawa,61,2
Domiporta,'2 700',Wrocław,65,3
Domiporta,'4 500',Warszaw,179,7
Domiporta,'4 200',Warszawa,67,2
Domiporta,'12 750',Białystok,58.60,3
Domiporta,'3 900',Warszawa,45,2
Domiporta,'1 700',Warszawa,167,5
Domiporta,'3 900',Warszawa,55,3
Domiporta,'10 000',Warszawa,52,3
Domiporta,'3 000',Mark,55.20,2
Domiporta,'3 200',Warszawa,30,2
Domiporta,'2 990',Warszawa,93,3
Domiporta,'3 390',Warszawa,90,3
Domiporta,'7 500',Warszawa,40,2
Domiporta,'6 800',Warszawa,180,4
Domiporta,'1 800',Warszawa,77,3
Domiporta,'12 000',Warszawa,140,3
Domiporta,'7 800',Wrocław,55,3
Domiporta,'13 275',Rosnowo,52,3
Domiporta,'2 750',Poznań,53,2
Domiporta,'2 800',Lublin,131,5
Domiporta,'2 000',Warszawa,240,5
Domiporta,'4 000',Kraków,64,2
Domiporta,'17 000',Łódź,54,1
Domiporta,'3 200',Kraków,145,5
Domiporta,'2 430',Warszawa,37.50,2
Domiporta,'8 000',Wrocław,59,3
Domiporta,'2 600',Warszawa,67,3
Domiporta,'4 500',Warszawa,35,1
Domiporta,'4 000',Warszawa,56,2
Domiporta,'4 300',Częstochowa,56,2
Domiporta,'4 800',Wrocław,22.33,1
Domiporta,'2 500',Bytom,38,1
Domiporta,'3 100',Szczecin,75.26,3
Domiporta,'750',Warszawa,70,4
Domiporta,'3 900',Warszawa,80,3
Domiporta,'4 500',Warszawa,115,4
Domiporta,'4 500',Warszawa,56,2
Domiporta,'10 000',Gdańsk,72.97,3
Domiporta,'5 000',Warszawa,107.70,4
Domiporta,'4 100',Gdańsk,41.93,2
Domiporta,'6 200',Gdańsk,67,3
Domiporta,'3 800',Warszawa,70,2
Domiporta,'7 500',Węgorzyno,50,1
Domiporta,'4 900',Olsztyn,90,2
Domiporta,'2 000',Poznań,47.62,2
Domiporta,'3 500',Wrocła,19,1
Domiporta,'2 700',Warszawa,115,4
Domiporta,'1 600',Warszawa,260,4
Domiporta,'14 000',Warszawa,74.15,3
Domiporta,'20 000',Warszawa,115,4
Domiporta,'3 642',Warszawa,175,4
Domiporta,'10 000',Katowice,93.20,3
Domiporta,'12 500',Katowice,121.66,3
Domiporta,'2 800',Katowice,93.44,3
Domiporta,'3 400',Katowice,115.59,3
Domiporta,'2 800',Warszawa,23,1
Domiporta,'3 100',Warszawa,160,4
Domiporta,'1 750',Warszawa,78.50,4
Domiporta,'6 500',Warszawa,51,2
Domiporta,'7 500',Warszawa,140,4
Domiporta,'3 500',Warszawa,105,4
Domiporta,'9 000',Chorzów,45,2
Domiporta,'6 000',Bytom,78.61,3
Domiporta,'2 000',Warszawa,100,4
Domiporta,'2 500',Warszawa,80,3
Domiporta,'16 800',Wrocław,20,1
Domiporta,'4 500',Warszawa,70,2
Domiporta,'3 500',Warszawa,165,4
Domiporta,'5 500',Warszawa,47,2
Domiporta,'10 000',Łódź,65,2
Domiporta,'3 200',Warszawa,115,4
Domiporta,'2 925',Poznań,95,3
Domiporta,'9 500',Warszawa,38,2
Domiporta,'4 300',Warszawa,24,1
Domiporta,'2 200',Warszawa,37,2
Domiporta,'1 800',Warszawa,52,3
Domiporta,'2 300',Warszawa,55,2
Domiporta,'4 600',Warszawa,165,5
Domiporta,'4 500',Warszawa,156.50,4
Domiporta,'12 500',Warszawa,48,2
Domiporta,'7 300',Warszawa,80,3
Domiporta,'4 300',Warszawa,24,1
Domiporta,'4 000',Radom,110,2
Domiporta,'1 900',Warszawa,82,3
Domiporta,'3 000',Warszawa,53,2
Domiporta,'3 500',Warszawa,46,2
Domiporta,'3 600',Warszawa,47,2
Domiporta,'2 500',Warszawa,160,4
Domiporta,'2 450',Warszawa,342.50,4
Domiporta,'11 000',Warszawa,125,4
Domiporta,'25 000',Warszawa,100,3
Domiporta,'18 000',Marki,80,3
Domiporta,'9 000',Poznań,45,2
Domiporta,'3 500',Warszawa,48,3
Domiporta,'2 999',Warszawa,95,4
Domiporta,'3 930',Warszawa,94,3
Domiporta,'7 000',Warszawa,56,2
Domiporta,'8 000',Warszawa,115,3
Domiporta,'3 300',Warszawa,52,2
Domiporta,'4 900',Warszawa,51,2
Domiporta,'3 500',Warszawa,120,4
Domiporta,'5 000',Warszawa,83,4
Domiporta,'10 000',Warszawa,125,4
Domiporta,'10 000',Warszawa,90,3
Domiporta,'9 000',Warszawa,63,2
Domiporta,'10 000',Warszawa,162,3
Domiporta,'6 000',Warszawa,210,4
Domiporta,'12 000',Warszawa,184,4
Domiporta,'16 000',Warszawa,74,3
Domiporta,'16 800',Warszawa,100,3
Domiporta,'10 000',Warszawa,121,3
Domiporta,'7 500',Warszawa,120,3
Domiporta,'9 000',Warszawa,139,4
Domiporta,'12 000',Warszawa,80,3
Domiporta,'16 000',Warszawa,78,3
Domiporta,'7 000',Warszawa,62,2
Domiporta,'10 000',Warszawa,180,4
Domiporta,'5 500',Warszawa,105,3
Domiporta,'13 000',Warszawa,39,2
Domiporta,'12 000',Warszawa,32,2
Domiporta,'2 500',Warszawa,60,2
Domiporta,'6 500',Warszawa,165.60,3
Domiporta,'3 000',Warszawa,46,2
Domiporta,'8 500',Warszawa,200,7
Domiporta,'4 200',Warszawa,135,5
Domiporta,'7 500',Suwałk,65.90,4
Domiporta,'8 500',Warszawa,198,4
Domiporta,'1 500',Warszawa,118,4
Domiporta,'25 000',Świdnic,80,3
Domiporta,'8 000',Warszawa,48,2
Domiporta,'850',Warszawa,90,3
Domiporta,'3 400',Warszawa,125,4
Domiporta,'8 500',Warszawa,155,5
Domiporta,'7 000',Warszawa,32,1
Domiporta,'16 500',Warszawa,62,2
Domiporta,'1 900',Chyb,80,2
Domiporta,'2 600',Warszawa,68,2
Domiporta,'4 500',Warszawa,75,2
Domiporta,'4 420',Warszawa,120,3
Domiporta,'2 500',Warszawa,35,1
Domiporta,'5 000',Warszawa,83,3
Domiporta,'2 500',Warszawa,74,3
Domiporta,'3 800',Warszawa,50,2
Domiporta,'3 200',Warszawa,125,4
Domiporta,'6 000',Warszawa,50,2
Domiporta,'7 500',Warszawa,50,2
Domiporta,'2 700',Warszawa,147,4
Domiporta,'3 500',Warszawa,112,3
Domiporta,'11 000',Warszawa,70,3
Domiporta,'8 000',Warszawa,80,4
Domiporta,'5 400',Warszawa,80,3
Domiporta,'4 000',Warszawa,155,5
Domiporta,'6 000',Warszawa,120.50,4
Domiporta,'7 500',Warszawa,107,3
Domiporta,'7 300',Warszawa,62.30,2
Domiporta,'4 999',Warszawa,107.23,5
Domiporta,'3 500',Warszawa,94.50,3
Domiporta,'5 000',Warszawa,52.50,2
Domiporta,'5 200',Gliwice,60,2
Domiporta,'2 800',Sopot,66.26,3
Domiporta,'2 400',Gdańsk,39.99,2
Domiporta,'250',Gdańsk,41.02,2
Domiporta,'250',Sopot,49.34,2
Domiporta,'250',Sopot,36,2
Domiporta,'250',Dziwnówe,43.20,2
Domiporta,'200',Katowice,38,1
Domiporta,'400',Gniezn,62,2
Domiporta,'424',Gniezno,62,2
Domiporta,'1 800',Częstochowa,115,2
Domiporta,'1 800',Wrocław,180,5
Domiporta,'1 200',Cigacic,51,2
Domiporta,'12 000',Bydgoszcz,134,4
Domiporta,'3 200',Warszawa,180,5
Domiporta,'3 500',Warszawa,54,3
Domiporta,'9 600',Warszawa,87,3
Domiporta,'3 500',Warszawa,240,4
Domiporta,'10 000',Warszawa,60,2
Domiporta,'20 000',Warszawa,55,2
Domiporta,'3 500',Warszawa,186,4
Domiporta,'3 600',Warszawa,60,2
Domiporta,'12 000',Warszawa,118.50,4
Domiporta,'3 500',Warszawa,93,3
Domiporta,'8 500',Warszawa,170,5
Domiporta,'4 200',Warszawa,56.70,2
Domiporta,'12 000',Warszawa,156,4
Domiporta,'2 400',Warszawa,54,2
Domiporta,'8 500',Warszawa,100,3
Domiporta,'2 400',Warszawa,31,1
Domiporta,'4 800',Warszawa,56,2
Domiporta,'2 700',Warszawa,237,6
Domiporta,'2 000',Warszawa,112,3
Domiporta,'16 000',Warszawa,150,5
Domiporta,'8 000',Warszawa,50,2
Domiporta,'10 000',Warszawa,48,2
Domiporta,'3 000',Warszawa,115,3
Domiporta,'4 200',Warszawa,56,2
Domiporta,'4 500',Warszawa,130,5
Domiporta,'2 800',Warszawa,46,2
Domiporta,'5 500',Warszawa,76,3
Domiporta,'2 500',Warszawa,42,2
Domiporta,'3 200',Warszawa,122.40,3
Domiporta,'2 250',Warszawa,56,2
Domiporta,'7 000',Warszawa,56,2
Domiporta,'2 400',Warszawa,50,2
Domiporta,'2 400',Warszawa,52,2
Domiporta,'2 900',Warszawa,103,4
Domiporta,'2 600',Warszawa,53,2
Domiporta,'3 900',Warszawa,40,2
Domiporta,'4 350',Warszawa,52,2
Domiporta,'2 700',Warszawa,50,2
Domiporta,'2 500',Warszawa,167,5
Domiporta,'2 300',Warszawa,48,2
Domiporta,'8 000',Dedelow,33.44,1
Domiporta,'2 500',Kraków,77.60,3
Domiporta,'1 095',Kraków,96,3
Domiporta,'6 200',Ryczywó,44.80,2
Domiporta,'6 300',Ryczywó,20,1
Domiporta,'3 000',Ryczywó,12,1
Domiporta,'2 400',Ryczywó,16,1
Domiporta,'1 500',Ryczywó,33,2
Domiporta,'2 070',Warszawa,106,3
Domiporta,'4 500',Warszawa,70,3
Domiporta,'9 200',Warszawa,130,4
Domiporta,'7 000',Warszawa,74,3
Domiporta,'8 000',Warszawa,85,3
Domiporta,'5 500',Warszawa,185.70,6
Domiporta,'4 000',Warszawa,67,2
Domiporta,'13 000',Warszawa,64,3
Domiporta,'3 200',Warszawa,118.50,3
Domiporta,'4 700',Warszawa,85,3
Domiporta,'8 500',Warszawa,205,5
Domiporta,'4 000',Warszawa,160,5
Domiporta,'15 000',Ryczywó,24.90,2
Domiporta,'10 000',Ryczywó,50.30,2
Domiporta,'3 000',Warszawa,90,1
Domiporta,'6 000',Warszawa,115,4
Domiporta,'5 760',Gliwice,110,3
Domiporta,'6 000',Warszawa,250,7
Domiporta,'2 500',Lubań,37,2
Domiporta,'18 000',Łódź-Bałuty,93.03,3
Domiporta,'1 700',Łódź,96,2
Domiporta,'3 500',Warszawa,31,1
Domiporta,'2 000',Poznań,57.91,2
Domiporta,'3 000',Tczew,73.31,4
Domiporta,'3 500',Gdańsk,31,2
Domiporta,'2 300',Katowice,45.50,2
Domiporta,'2 200',Kraków,101,4
Domiporta,'2 450',Lublin,150,4
Domiporta,'3 500',Warszawa,33,2
Domiporta,'12 000',Poznań,33,1
Domiporta,'3 500',Warszawa,62,3
Domiporta,'1 550',Warszawa,85,3
Domiporta,'3 500',Łódź,52,3
Domiporta,'4 200',Katowice,80,3
Domiporta,'1 200',Katowice,48,2
Domiporta,'1 600',Warszawa,88,4
Domiporta,'2 000',Józefosław,48,2
Domiporta,'6 000',Wągrowiec,541,2
Domiporta,'2 400',Kraków,32,1
Domiporta,'1 400',Kraków,65,3
Domiporta,'2 000',Kraków,41,2
Domiporta,'3 000',Kraków,37,2
Domiporta,'3 300',Kraków,37,1
Domiporta,'3 300',Kraków,40,2
Domiporta,'2 900',Kraków,59.25,3
Domiporta,'4 000',Kraków,36,2
Domiporta,'3 000',Kraków,30,1
Domiporta,'2 000',Kraków,49,2
Domiporta,'3 500',Kraków,30,1
Domiporta,'2 700',Kraków,51,2
Domiporta,'2 300',Kraków,60,2
Domiporta,'3 200',Kraków,40,2
Domiporta,'2 600',Kraków,33,2
Domiporta,'3 000',Kraków,35,2
Domiporta,'2 700',Kraków,45,2
Domiporta,'2 800',Kraków,24,1
Domiporta,'2 600',Kraków,56,3
Domiporta,'2 500',Kraków,50,3
Domiporta,'4 000',Kraków,39,2
Domiporta,'2 900',Kraków,47,2
Domiporta,'2 600',Kraków,100,4
Domiporta,'3 000',Sosnowiec,62,3
Domiporta,'3 500',Warszawa,50,2
Domiporta,'1 700',Poznań,48,2
Domiporta,'3 300',Wrocław,83,3
Domiporta,'2 600',Zabrze,37,2
Domiporta,'4 200',Rzeszów,30,1
Domiporta,'1 300',Gorzów Wielkopolski,37,2
Domiporta,'1 500',Rzeszów,29,2
Domiporta,'1 800',Warszawa,60,2
Domiporta,'1 350',Poznań,110,3
Domiporta,'4 000',Poznań,50,2
Domiporta,'2 500',Zabrze,32,1
Domiporta,'2 300',Łódź,66,3
Domiporta,'900',Wrocław,41,1
Domiporta,'3 300',Wrocław,63,2
Domiporta,'1 700',Ełk,49.70,2
Domiporta,'2 800',Wrocław,56,2
Domiporta,'1 400',Ruda Śląska,38,2
Domiporta,'2 800',Bieruń,63,3
Domiporta,'360',Warszawa,35,2
Domiporta,'2 500',Tuchol,41,2
Domiporta,'3 400',Sopot,30,1
Domiporta,'990',Chodzie,53.18,2
Domiporta,'1 700',Warszawa,53,3
Domiporta,'1 500',Gdańsk,40,2
Domiporta,'11 000',Wrocław,52,2
Domiporta,'2 600',Warszawa,46,2
Domiporta,'2 300',Kraków,26,1
Domiporta,'3 350',Częstochowa,103,4
Domiporta,'2 000',Szczecin,39.64,2
Domiporta,'3 500',Bielsko-Biała,36.70,1
Domiporta,'2 900',Szczecin,33.64,2
Domiporta,'1 400',Wrocław,106.10,3
Domiporta,'2 200',Legionow,54,3
Domiporta,'14 500',Warszawa,73,2
Domiporta,'2 200',Warszawa,70.50,3
Domiporta,'5 700',Warszawa,59,3
Domiporta,'5 450',Warszawa,70,3
Domiporta,'4 670',Warszawa,58,3
Domiporta,'6 500',Kielce,59.06,2
Domiporta,'5 900',Kraków,80,2
Domiporta,'1 800',Kraków,65,2
Domiporta,'2 500',Zduńska Wola,38,2
Domiporta,'2 600',Sierad,51,4
Domiporta,'1 100',Kraków,60,3
Domiporta,'1 100',Krapkowic,33.90,2
Domiporta,'3 000',Włocławek,48,3
Domiporta,'1 300',Swarzęd,50,2
Domiporta,'1 600',Swarzęd,23,1
